FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etab_nom,etab_adresse,etab_jour,etab_creation_date,terrain,geometry
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b85,Kara,Binah,Binah 1,Pagouda,KAGNIGADA ,Jardin Kamala,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - individuel,POINT (1.3021540888264622 9.69609077410347)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b86,Kara,Binah,Binah 1,Pagouda,KAWA,Jardin de Kadjobou,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2004,Prive - Collectivite coutumiere,POINT (1.289665 9.736356666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b87,Kara,Binah,Binah 1,Pagouda,KAWA ,Jardin de Eba,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1999,autre,POINT (1.28992 9.736586666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b88,Kara,Binah,Binah 1,Pagouda,KAWA,Jardin  de Kamessa,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2005,autre,POINT (1.2900966666666667 9.736661666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b89,Kara,Binah,Binah 1,Pagouda, KAWA,Jardin  de Badjo,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2003,Prive - individuel,POINT (1.2905616666666666 9.736623333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b8a,Kara,Binah,Binah 1,Pagouda,KADJANGA,Bakana,90648448,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2010,Prive - individuel,POINT (1.3592766637338123 9.72168944369148)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b8b,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Wela,93634515,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2006,Prive - individuel,POINT (1.3593366666666666 9.723318333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b8c,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Toutouwe Magnimadema,93612129,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2006,Prive - individuel,POINT (1.3592000000000002 9.723511666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b8d,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Katawana,92672391,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2010,Prive - individuel,POINT (1.3588266666666666 9.722971666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b8e,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Keleou ,93169107,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2006,Prive - individuel,POINT (1.3587866666666666 9.72441)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b8f,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Abalo ,92222662,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2009,Prive - individuel,POINT (1.35916 9.724726666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b90,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Tchoke,93174249,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2005,Prive - individuel,POINT (1.3583038228434399 9.725289182001948)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b91,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Keleou ,92719606,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2020,Prive - individuel,POINT (1.3569916666666666 9.728814999999999)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b92,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Ayara,90654602,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2000,Prive - individuel,POINT (1.3580266666666667 9.730608333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b93,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Aloussou,97497782,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2000,Prive - individuel,POINT (1.35837 9.73123)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b94,Kara,Binah,Binah 1,Pagouda,KADJANGA ,Aloussou,90599375,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2005,Prive - individuel,POINT (1.35877 9.731666666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b95,Kara,Binah,Binah 2,Kétao,KEMERIDA,Pépinière Fondou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - individuel,POINT (1.33295 9.659231666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b96,Kara,Binah,Binah 2,Kétao,Premier pont,Pépinière Bakode,Nsp,"{Lundi,Mardi,Mercredi,Vendredi,jeudi,Samedi,Dimanche}",Nsp,Prive - individuel,POINT (1.3326066666666667 9.659413333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b97,Kara,Binah,Binah 2,Kétao,KEMERIDA,Pépinière Kodolou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (1.3326366666666667 9.659141666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b98,Kara,Binah,Binah 2,Kétao,KEMERIDA,Pépinière Ple,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2005,Prive - individuel,POINT (1.3332916666666668 9.65917)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b99,Kara,Binah,Binah 2,Kétao,KEMERIDA,Pépinière Pikpassowe,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2007,Prive - individuel,POINT (1.3335446197063472 9.65926004402934)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b9a,Kara,Binah,Binah 2,Kétao,KEMERIDA,Jardini de Fondo,Nsp ,"{Lundi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,Prive - individuel,POINT (1.3330333333333333 9.657591666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b9b,Kara,Binah,Binah 2,Kétao,KEMERIDA ,Jardin de Bokobana ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2002,Prive - individuel,POINT (1.3324616666666667 9.657651666666668)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b9c,Kara,Binah,Binah 2,Kétao,KEMERIDA,Jardin Bokobana ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2000,Prive - individuel,POINT (1.3326637085270152 9.656989234834104)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b9d,Kara,Binah,Binah 2,Kétao,KEMERIDA ,Jardin de Bokobana ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2002,Prive - individuel,POINT (1.3324150000000001 9.657273333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b9e,Kara,Binah,Binah 2,Kétao,KEMERIDA ,Jardin de Kikiba,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2007,autre,POINT (1.3324660894336686 9.657433579533487)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2b9f,Kara,Binah,Binah 2,Kétao,KEMERIDA ,Jardin de Dadja,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2007,Prive - individuel,POINT (1.3325558623635367 9.65668091806501)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba0,Kara,Kéran,Kéran 2,Ataloté,Barrage ,Pépinière des Légumes ,Au Bord du Barrage ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Nsp,POINT (0.9453999999999999 9.938806666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba1,Kara,Binah,Binah 2,Kétao,KEMERIDA ,Jardin de Ahala,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2015,Prive - individuel,POINT (1.3327 9.65721)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba2,Kara,Dankpen,Dankpen 1,Katchamba,NAMOUKOU,Mide,98584885,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2021,Prive - individuel,POINT (0.5441266666666666 9.908291666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba3,Kara,Kéran,Kéran 3,Warengo,WARTEMA,Pépinière de Piment Gombo ,Wartema ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (1.1118385376622977 10.080219264436275)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba4,Kara,Doufelgou,Doufelgou 1,Koka,KATAMBOLO,JJK,A 5km de L'école de  Kantambolo,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2011,Prive - individuel,POINT (1.125155 9.781175)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba5,Kara,Doufelgou,Doufelgou 3,Kadjalla,NACOCO ,Pépinière de Piment ,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - individuel,POINT (0.8770433333333333 9.888698333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba6,Kara,Kéran,Kéran 2,Ataloté,ATALOTE,"Pepiniere Gombo Ademe, Tomates ",Atalote,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,Prive - individuel,POINT (0.9455383333333334 9.938381666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba7,Kara,Kéran,Kéran 2,Ataloté,ATALOTE,Pépinière de Légumes ,Atalote,"{Lundi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.94529 9.93885)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba8,Kara,Kéran,Kéran 2,Ataloté,ATALOTE,Pépinière  de Légumes ,Atalote,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.9454444344686055 9.93858226421413)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2ba9,Kara,Kéran,Kéran 2,Ataloté,Barrage ,Aligan,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2011,Prive - individuel,POINT (0.9458319126734879 9.938068279640113)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2baa,Kara,Kéran,Kéran 2,Ataloté,Barrage ,Pépinière  des Légumes ,Au Bord  du Barrage ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Domaine public de l Etat ou des collectivites territoriales,POINT (0.945665 9.938146666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bab,Kara,Kéran,Kéran 2,Ataloté,Barrage ,Pépinière des Légumes  ,Au Bord  du Barrage ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,Domaine public de l Etat ou des collectivites territoriales,POINT (0.9445533333333334 9.937665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bac,Kara,Kéran,Kéran 2,Ataloté,Barrage ,Pépinière  des Légumes ,Au Bord  du Barrage ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Domaine public de l Etat ou des collectivites territoriales,POINT (0.944535 9.937763333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bad,Kara,Doufelgou,Doufelgou 2,Défalé,TAMDE,Pépinières de Semence ,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1990,Prive - individuel,POINT (1.0879933333333334 9.890721666666668)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bae,Kara,Doufelgou,Doufelgou 2,Kpaha,WIYA-ANIMA,Pépinières des Légumes ,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,Prive - individuel,POINT (1.2018766666666667 9.888941666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2baf,Kara,Kéran,Kéran 1,Kantè,Wartema,Tchamou ,Na Pas,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (1.0802033333333334 10.055641666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb0,Kara,Kéran,Kéran 1,Kantè,BASSAMBA,N'koue ,Bassamba,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Lundi,Mardi}",2021,Prive - individuel,POINT (1.0989316666666666 10.031336666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb1,Kara,Kéran,Kéran 1,Akpontè,TAKPAPIENI,lambima,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,autre,POINT (0.8791233333333334 10.182473333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb2,Kara,Kéran,Kéran 3,Koutougou,SOLLA,Pépinière de Piment Vert,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Dimanche,Samedi}",2017,Prive - individuel,POINT (1.1677916666666666 10.028118333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb3,Kara,Kéran,Kéran 1,Akpontè,TAKPAPIENE,lamboni,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,autre,POINT (0.878665 10.181956666666668)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb4,Savanes,Oti,Oti 1,Mango,Tieba,Pépiniére de Bitcheketim,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - individuel,POINT (0.4852466666666667 10.293496666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb5,Kara,Kéran,Kéran 1,Akpontè,TAKPAPIENE,Mboma ,Nsp,"{Mardi,Lundi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - individuel,POINT (0.8787016666666666 10.18121)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb6,Kara,Kéran,Kéran 1,Akpontè,TAKPAPIENI,lamboni Yao,Nsp,"{Lundi,Mercredi,Mardi,jeudi,Vendredi,Dimanche}",2021,Prive - individuel,POINT (0.8785924918137537 10.18092428300069)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb7,Kara,Kéran,Kéran 1,Akpontè,N'GAMBI ,Djakpere,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2012,Prive - individuel,POINT (0.8775712141645932 10.182410034760832)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb8,Kara,Kéran,Kéran 3,Koutougou,KOUGOU-SOLA,Sansamou,Kougou-sola,"{jeudi,Dimanche,Samedi,Vendredi,Mercredi,Mardi,Lundi}",2021,autre,POINT (1.1380933333333334 10.003123333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bb9,Kara,Kéran,Kéran 3,Koutougou,TAPOUTE,Pépinière de Gombo ,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - Collectivite coutumiere,POINT (1.2480566666666666 10.054798333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bba,Kara,Kéran,Kéran 3,Koutougou,TAPOUNTE,Pépinière de Piment ,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - Collectivite coutumiere,POINT (1.2481200000000001 10.054621666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bbb,Kara,Kéran,Kéran 3,Koutougou,LIPOULI,Sarfa,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Dimanche}",2017,Prive - individuel,POINT (1.1779000000000002 10.060435)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bbc,Kara,Kéran,Kéran 3,Koutougou,SOLLA,Pépinière de Piment Vert,Nsp,"{Lundi,Mardi,jeudi,Mercredi,Vendredi,Samedi,Dimanche}",2017,Prive - individuel,POINT (1.168135 10.026286666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bbd,Savanes,Oti,Oti 1,Mango,TIEBA,Tanagbelakpele,96595953,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - individuel,POINT (0.4840366231791773 10.29429953620351)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bbe,Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,ZOUMBEKO,Pépinière de Zoumbeko,Cinkasse,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1930,Prive - individuel,POINT (-0.12429 11.110026666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bbf,Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,KOUPELGOU,Pépinière de Koupelgou,Cinkasse ,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",1980,Prive - Collectivite coutumiere,POINT (-0.111385 11.097468333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc0,Savanes,Cinkassé,Cinkassé 1,Noaga,GNOUMAKO,Pépinière de Gnoumako,Cinkasse ,"{Dimanche,Samedi,jeudi,Vendredi,Mercredi,Mardi,Lundi}",1980,Prive - individuel,POINT (-0.1063116666666667 11.096053333333336)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc1,Savanes,Cinkassé,Cinkassé 1,Noaga,GANGAN,Pépinière de Gangan,Gnoaga ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2010  ,Prive - individuel,POINT (-0.0973049822828571 11.100634322991683)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc2,Savanes,Cinkassé,Cinkassé 1,Cinkassé,PIZOSGO,Pépinière de Baguiam,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2003,Prive - individuel,POINT (0.00369 11.096321666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc3,Savanes,Cinkassé,Cinkassé 1,Cinkassé,CINKASSE-SOMAYAF,Pépinière de Mensah,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2015,Prive - individuel,POINT (0.0266396088465893 11.096121586344434)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc4,Savanes,Cinkassé,Cinkassé 1,Cinkassé,CINKASSE-SOMAYAF,Pépinière de Djalogue,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2015,Prive - individuel,POINT (0.0296733333333333 11.095028333333335)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc5,Savanes,Cinkassé,Cinkassé 1,Cinkassé,CINKASSE-SOMAYEF,Pépinière de Erewa,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.0315765029056583 11.101086191583493)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc6,Savanes,Cinkassé,Cinkassé 2,Nadjoundi,NASSONG,Jardin de Libidouk,Bas Fonds de Libidouk,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Dimanche,Samedi}",2000,Prive - individuel,POINT (0.2048883333333333 10.998723333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc7,Savanes,Cinkassé,Cinkassé 2,Timbou,LONLONGUE ,Migbare ,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Dimanche,Samedi}",1991,Prive - individuel,POINT (0.1201466666666667 11.018461666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc8,Savanes,Cinkassé,Cinkassé 2,Timbou,KPALMATONGUE,Lare Damtote Yendoukoua ,Timbou/kpalmatongue,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1991,Prive - individuel,POINT (0.0923266666666667 11.031921666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bc9,Savanes,Cinkassé,Cinkassé 2,Timbou,TIMBOU CENTRE ,Pépinière de Awoumi Winiwogo ,Timbou/timbou Centre ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2005,autre,POINT (0.11181 11.031833333333335)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bca,Savanes,Cinkassé,Cinkassé 2,Sam-Naba,SAFOBE 2,Pepiniere de Areouna,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1980,Prive - individuel,POINT (0.1268166666666667 11.0513)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bcb,Savanes,Cinkassé,Cinkassé 2,Sam-Naba,NASSERGOU,Plantation de lale,Néant,"{Lundi,Mardi,Mercredi,jeudi,Samedi,Vendredi,Dimanche}",2006,Prive - individuel,POINT (0.1221183333333333 11.081423333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bcc,Savanes,Kpendjal,Kpendjal 1,Mandouri,MANDOFORET,Pépinière de Mensah,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,Prive - individuel,POINT (0.7810583333333334 10.857255000000002)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bcd,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,TCHAPIENI,lengue,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2010,Prive - individuel,POINT (0.3547516666666667 10.714386666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bce,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,Opingou,"Pépinière d'Eucalyptus ,Acacias , Karité, lesena",Opingou,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2007,Prive - individuel,POINT (0.421765 10.740778333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bcf,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,OGARO CENTRE,Pépinière de Plantes de Toate,Neant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1990,Prive - individuel,POINT (0.46177 10.743773333333335)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd0,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,TOLANKATIKA 2,Pépinière de  Djama Tiembale ,Tambonga/tolankatika 2,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2001,Prive - individuel,POINT (0.441015 10.964256666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd1,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,PAPRI,Sambiani Lardja,Maraichage de Papri,"{Dimanche,Samedi,Vendredi,Lundi,Mardi,Mercredi,jeudi}",2005,Prive - individuel,POINT (0.4181166666666666 10.993466666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd2,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,PAPRI,Pépinière de Tomate de Yaminte Bila,Maraîchage de  Papri,"{Dimanche,Samedi,Vendredi,jeudi,Lundi,Mardi,Mercredi}",2005,Prive - individuel,POINT (0.416545 10.992861666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd3,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,PAPRI,Pépinière de Tomate de Tomate de Babougou,Maraichage de Papri,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Lundi,Mardi}",2005,Prive - individuel,POINT (0.41634 10.992796666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd4,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,PAPRI,Pépinière de Tomate de Togyandi Amade,Maraichage 1 de Papri,"{Dimanche,Samedi,Vendredi,jeudi,Lundi,Mardi,Mercredi}",2017,Prive - individuel,POINT (0.4252983333333333 10.990263333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd5,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,NABATIGA,Pépinière  Nabatiga,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.4024635335372901 10.907905822133557)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd6,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,KOURDJAK,Pépinière de Dable,Kounfab,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2016,Prive - individuel,POINT (0.1625466666666667 10.77593)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd7,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,DORE,Pépinière de Manpini,Dore,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2000,autre,POINT (0.1008566666666667 10.717666666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2bd8,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,DORE,Pépinière de Kolani,Dore,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1988,autre,POINT (0.1019833333333333 10.717691666666667)
